season,team,P1_name,P1_salary,P2_name,P2_salary,P3_name,P3_salary,P4_name,P4_salary,P5_name,P5_salary,P6_name,P6_salary,P7_name,P7_salary,P8_name,P8_salary,P9_name,P9_salary,P10_name,P10_salary,P11_name,P11_salary,P12_name,P12_salary,P13_name,P13_salary,P14_name,P14_salary,P15_name,P15_salary
2020,Los Angeles Lakers,LeBron James,39219566.0,Anthony Davis,32742000.0,Dennis Schroder,15500000.0,K. Caldwell-Pope,12073020.0,Montrezl Harrell,9258000.0,Luol Deng,5000000.0,Wesley Matthews,3623000.0,Kyle Kuzma,3562178.0,Alex Caruso,2750000.0,Marc Gasol,2564753.0,Jared Dudley,2564753.0,Markieff Morris,2331593.0,Alfonzo McKinnie,1762796.0,Quinn Cook,1743683.0,T. Horton-Tucker,1517981.0
2020,Memphis Grizzlies,Gorgui Dieng,16587688.0,J. Valanciunas,15000000.0,Justise Winslow,13000000.0,Dion Waiters,12650000.0,Dillon Brooks,11400000.0,D. Melton,9571712.0,Kyle Anderson,9505100.0,Ja Morant,9166800.0,Tyus Jones,8817143.0,Jaren Jackson Jr,7257360.0,Marko Guduric,2750000.0,Brandon Clarke,2602920.0,Grayson Allen,2545320.0,John Konchar,2100000.0,Mario Hezonja,1977011.0
2020,Miami Heat,Jimmy Butler,34379100.0,Victor Oladipo,21000000.0,Goran Dragic,18000000.0,Andre Iguodala,15000000.0,Trevor Ariza,12800000.0,Nemanja Bjelica,7150000.0,Ryan Anderson,5214583.0,Bam Adebayo,5115492.0,Tyler Herro,3822240.0,Precious Achiuwa,2582160.0,Udonis Haslem,2564753.0,Kendrick Nunn,1663861.0,Duncan Robinson,1663861.0,KZ Okpala,1517981.0,Gabe Vincent,660750.0
2020,Milwaukee Bucks,Khris Middleton,33051724.0,G. Antetokounmpo,27528088.0,Jrue Holiday,27026011.0,Brook Lopez,12697675.0,P.J. Tucker,7969537.0,Pat Connaughton,4938273.0,Bobby Portis,3623000.0,Jon Leuer,3169348.0,Donte DiVincenzo,3044160.0,Bryn Forbes,2337145.0,Spencer Hawes,2007058.0,Larry Sanders,1865546.0,Rodions Kurucs,1780152.0,T. Antetokounmpo,1701593.0,Sam Merrill,898310.0
2020,Minnesota Timberwolves,K. Towns,29467800.0,D'Angelo Russell,28649250.0,Ricky Rubio,17000000.0,Malik Beasley,13425895.0,Anthony Edwards,9757440.0,J. Hernangomez,6493000.0,Jarrett Culver,6104280.0,Ed Davis,5005350.0,Jake Layman,3761085.0,Josh Okogie,2651040.0,Jaden McDaniels,1964760.0,J. Vanderbilt,1663861.0,Jaylen Nowell,1517981.0,Naz Reid,1517981.0,Cole Aldrich,685340.0
2020,New Orleans Pelicans,Steven Adams,29592695.0,Brandon Ingram,27285000.0,Eric Bledsoe,16875000.0,James Johnson,16047100.0,Lonzo Ball,11003782.0,Zion Williamson,10245480.0,Jaxson Hayes,5105160.0,Kira Lewis Jr.,3640200.0,Josh Hart,3491159.0,N. Alexander-Walker,3113160.0,W. Hernangomez,1737145.0,Wesley Iwundu,1678854.0,Wenyen Gabriel,1620564.0,S. Thornwell,1195896.0,Naji Marshall,538391.0
2020,New York Knicks,Julius Randle,19845000.0,RJ Barrett,8231760.0,Derrick Rose,7682926.0,Joakim Noah,6431666.0,Frank Ntilikina,6176578.0,Alec Burks,6000000.0,Nerlens Noel,5000000.0,Obi Toppin,4862040.0,Elfrid Payton,4767000.0,Kevin Knox II,4588680.0,R. Bullock,4200000.0,T. Ferguson,3944013.0,Luca Vildoza,3500000.0,Taj Gibson,3283684.0,Vincent Poirier,2619207.0
2020,Oklahoma City Thunder,Al Horford,27500000.0,Meyers Leonard,9400000.0,Darius Miller,7000000.0,Justin Jackson,5029650.0,TJ Leaf,4326825.0,S. Gilgeous-Alexander,4141320.0,Gabriel Deck,3870370.0,Tony Bradley,3542060.0,Austin Rivers,3500000.0,A. Pokusevski,2964840.0,Darius Bazley,2399160.0,Ty Jerome,2303040.0,Mike Muscala,2283034.0,Kenrich Williams,2000000.0,Theo Maledon,2000000.0
2020,Orlando Magic,Otto Porter Jr.,28489239.0,Gary Harris,19610714.0,Terrence Ross,13500000.0,Markelle Fultz,12288697.0,Jonathan Isaac,7362565.0,Mo Bamba,5969040.0,Timofey Mozgov,5573333.0,Wendell Carter,5448840.0,James Ennis III,3300000.0,M. Carter-Williams,3300000.0,Cole Anthony,3285120.0,Chuma Okeke,3121080.0,Khem Birch,2586036.0,Jeff Teague,2564753.0,R.J. Hampton,2193480.0
2020,Philadelphia 76ers,Tobias Harris,34358850.0,Ben Simmons,30559200.0,Joel Embiid,29542010.0,Danny Green,15365853.0,George Hill,9590602.0,Seth Curry,7834449.0,Mike Scott,5005350.0,Matisse Thybulle,2711280.0,Dwight Howard,2564753.0,Tyrese Maxey,2478840.0,Furkan Korkmaz,1762796.0,Shake Milton,1701593.0,Ignas Brazdeikis,1517981.0,Isaiah Joe,898310.0,Anthony Tolliver,614838.0
2020,Phoenix Suns,Chris Paul,41358814.0,Devin Booker,29467800.0,Deandre Ayton,10018200.0,Jae Crowder,9258000.0,Dario Saric,9250000.0,Mikal Bridges,4359000.0,Jalen Smith,4245720.0,Cameron Johnson,4235160.0,Jevon Carter,3925000.0,E'Twaun Moore,2331593.0,L. Galloway,2028594.0,Cameron Payne,1977011.0,Abdel Nader,1752950.0,F. Kaminsky,1737145.0,Torrey Craig,1678854.0
2020,Portland Trail Blazers,Damian Lillard,31626953.0,CJ McCollum,29354152.0,Jusuf Nurkic,12888889.0,Robert Covington,12138345.0,Norman Powell,10865952.0,D. Jones,9258000.0,Zach Collins,5406255.0,Enes Kanter,5005350.0,Andrew Nicholson,2844429.0,Carmelo Anthony,2564753.0,Anfernee Simons,2252040.0,Nassir Little,2210640.0,Anderson Varejao,1913345.0,Harry Giles III,1620564.0,CJ Elleby,898310.0
2020,Sacramento Kings,Buddy Hield,24931817.0,Harrison Barnes,22215909.0,Delon Wright,9000000.0,M. Bagley,8963640.0,De'Aaron Fox,8099627.0,Jabari Parker,6500000.0,Richaun Holmes,5005350.0,T. Haliburton,3831840.0,Moe Harkless,3623000.0,Hassan Whiteside,2320044.0,M. Kabengele,2075880.0,Justin James,1517981.0,Chris Silva,1517981.0,Terence Davis,1517981.0,Robert Woodard,1500000.0
2020,San Antonio Spurs,DeMar DeRozan,27739975.0,L. Aldridge,16750000.0,Rudy Gay,14500000.0,Dejounte Murray,14286000.0,Patrick Mills,13535714.0,Jakob Poeltl,8101852.0,DeMarre Carroll,6119676.0,Trey Lyles,5500000.0,Devin Vassell,4033440.0,Derrick White,3516284.0,Lonnie Walker IV,2895720.0,Luka Samanic,2824320.0,Keldon Johnson,2048040.0,Marquese Chriss,1824003.0,Drew Eubanks,1620564.0
2020,Toronto Raptors,Pascal Siakam,30559200.0,Kyle Lowry,30500000.0,Fred VanVleet,21250000.0,Rodney Hood,10047450.0,Aron Baynes,7000000.0,Chris Boucher,6500000.0,Patrick McCaw,4000000.0,OG Anunoby,3872215.0,Stanley Johnson,3804150.0,Alex Len,2258000.0,Malachi Flynn,1950600.0,DeAndre' Bembry,1737145.0,Gary Trent Jr.,1663861.0,Paul Watson,1445697.0,Yuta Watanabe,737996.0
2020,Utah Jazz,Mike Conley,34502132.0,Rudy Gobert,27525281.0,Bojan Bogdanovic,17850000.0,Jordan Clarkson,11500000.0,Joe Ingles,10363637.0,Derrick Favors,9258000.0,Royce O'Neale,8500000.0,Donovan Mitchell,5195501.0,Udoka Azubuike,1977000.0,Georges Niang,1783557.0,Matt Thomas,1517981.0,Juwan Morgan,1517981.0,Miye Oni,1517981.0,Ersan Ilyasova,1194542.0,Elijah Hughes,898310.0
2020,Washington Wizards,R. Westbrook,41358814.0,Bradley Beal,28751774.0,Davis Bertans,15000000.0,Thomas Bryant,8333333.0,Robin Lopez,7300000.0,Ishmael Smith,6000000.0,Rui Hachimura,4692840.0,Deni Avdija,4469160.0,Jerome Robinson,3737520.0,C. Hutchison,2443440.0,Raul Neto,1882867.0,Alex Len,1712648.0,Isaac Bonga,1663861.0,Daniel Gafford,1517981.0,Anthony Gill,898310.0
